name,threshold,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1,any_f1,any_precision,any_recall,false_relevant,missed_all
union:baseline_balanced@0.6+grouped_event@0.6,,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.35,0.35,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.4,0.4,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.45,0.45,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.5,0.5,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.55,0.55,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
max:baseline_balanced+grouped_event@0.6,0.6,234,0.78,0.5683760683760684,0.43322475570032576,0.49168207024029575,0.341316581858319,0.31583333333333335,0.7611548556430446,0.9415584415584416,0.6387665198237885,9,82
baseline_balanced@0.05,0.05,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
baseline_balanced@0.1,0.1,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
baseline_balanced@0.15,0.15,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
baseline_balanced@0.2,0.2,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
baseline_balanced@0.25,0.25,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
baseline_balanced@0.3,0.3,236,0.7866666666666666,0.559322033898305,0.42996742671009774,0.4861878453038674,0.24686306757077944,0.3585555555555555,0.8454545454545455,0.8732394366197183,0.8193832599118943,27,41
thinking_recall@0.05,0.05,253,0.8433333333333334,0.5296442687747036,0.4364820846905538,0.4785714285714286,0.17976897244631798,0.37922222222222224,0.8522483940042827,0.8291666666666667,0.8766519823788547,41,28
