name,pairs,mean_labels,precision,recall,f1,macro_supported,sample_f1_empty_correct,any_precision,any_recall,any_f1,false_relevant,missed_all
union:baseline_balanced@0.45+thinking_recall_v1@0.45+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.45+thinking_recall_v1@0.6+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.35+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.45+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.6+thinking_recall_v1@0.6+latent_candidate_v3@0.35,481,1.6033333333333333,0.4282744282744283,0.6710097719869706,0.5228426395939086,0.44088181296488516,0.45888888888888885,0.775438596491228,0.973568281938326,0.86328125,64,6
union:baseline_balanced@0.35+thinking_recall_v1@0.1,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.35+thinking_recall_v1@0.3,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.45+thinking_recall_v1@0.1,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.45+thinking_recall_v1@0.3,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.6+thinking_recall_v1@0.1,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.6+thinking_recall_v1@0.3,286,0.9533333333333334,0.541958041958042,0.504885993485342,0.5227655986509275,0.26300526990560014,0.5178888888888888,0.8326693227091634,0.920704845814978,0.8744769874476988,42,18
union:baseline_balanced@0.1+thinking_recall_v1@0.35+latent_candidate_v3@0.45,514,1.7133333333333334,0.4143968871595331,0.6938110749185668,0.5188794153471377,0.44960678229891926,0.4567777777777778,0.7679180887372014,0.9911894273127754,0.8653846153846154,68,2
