label_scope,config,n_news,gold_positive_pairs,gold_mean_labels,gold_empty_news,pred_positive_pairs,pred_mean_labels,micro_precision,micro_recall,micro_f1,macro_f1_supported,sample_f1_empty_correct,any_relevant_precision,any_relevant_recall,any_relevant_f1,false_relevant_news,missed_all_relevant_news,ensemble,threshold
all,balanced_thinking_grouped_latent_v3_max@0.30,237,656,2.7679324894514767,10,815,3.438818565400844,0.4110429447852761,0.510670731707317,0.4554724677090415,0.3123561244319365,0.4191246400107159,0.9578059071729957,1.0,0.978448275862069,10,0,balanced_thinking_grouped_latent_v3_max,0.3
all,balanced_thinking_grouped_latent_v3_max@0.35,237,656,2.7679324894514767,10,425,1.7932489451476794,0.5811764705882353,0.37652439024390244,0.4569842738205365,0.31388929843416885,0.407425673248458,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.35
all,balanced_thinking_grouped_latent_v3_max@0.40,237,656,2.7679324894514767,10,425,1.7932489451476794,0.5811764705882353,0.37652439024390244,0.4569842738205365,0.31388929843416885,0.407425673248458,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.4
all,balanced_thinking_grouped_latent_v3_max@0.45,237,656,2.7679324894514767,10,421,1.7763713080168777,0.5843230403800475,0.375,0.4568245125348189,0.3046756512894872,0.4069735936824544,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.45
all,balanced_thinking_grouped_latent_v3_max@0.50,237,656,2.7679324894514767,10,421,1.7763713080168777,0.5843230403800475,0.375,0.4568245125348189,0.3046756512894872,0.4069735936824544,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.5
all,balanced_thinking_grouped_latent_v3_max@0.55,237,656,2.7679324894514767,10,421,1.7763713080168777,0.5843230403800475,0.375,0.4568245125348189,0.3046756512894872,0.4069735936824544,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.55
all,balanced_thinking_grouped_latent_v3_max@0.60,237,656,2.7679324894514767,10,421,1.7763713080168777,0.5843230403800475,0.375,0.4568245125348189,0.3046756512894872,0.4069735936824544,0.96,0.9515418502202643,0.9557522123893806,9,11,balanced_thinking_grouped_latent_v3_max,0.6
all,balanced_thinking_grouped_latent_v3_max@0.70,237,656,2.7679324894514767,10,74,0.31223628691983124,0.8783783783783784,0.09908536585365854,0.1780821917808219,0.1673098335059521,0.17212176009644364,1.0,0.28193832599118945,0.43986254295532645,0,163,balanced_thinking_grouped_latent_v3_max,0.7
all,balanced_thinking_grouped_latent_v3_max@0.80,237,656,2.7679324894514767,10,72,0.3037974683544304,0.875,0.09603658536585366,0.17307692307692307,0.16618426409281312,0.16930882057464336,1.0,0.2775330396475771,0.43448275862068964,0,164,balanced_thinking_grouped_latent_v3_max,0.8
all,balanced_thinking_grouped_latent_v3_max@0.90,237,656,2.7679324894514767,10,69,0.2911392405063291,0.8840579710144928,0.09298780487804878,0.16827586206896553,0.1636556856327373,0.16770142656218606,1.0,0.27312775330396477,0.4290657439446367,0,165,balanced_thinking_grouped_latent_v3_max,0.9
all,latent_v3_only@0.05,237,656,2.7679324894514767,10,429,1.8101265822784811,0.5384615384615384,0.3521341463414634,0.4258064516129032,0.26952160666479924,0.37868589450867923,0.9578059071729957,1.0,0.978448275862069,10,0,latent_v3_only,0.05
