config,gold_pairs,pred_pairs,mean_pred_labels,precision,recall,micro_f1,macro_f1_all36,macro_f1_supported,sample_f1,any_precision,any_recall,any_f1,false_relevant,missed_all,mode,q_threshold,g_threshold
grid_or_q0.60_g0.30,656,815,3.438818565400844,0.5141104294478528,0.6387195121951219,0.5696804894629504,0.3183874064244505,0.3952395390096627,0.5155347933828947,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.6,0.3
grid_or_q0.45_g0.30,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.45,0.3
grid_or_q0.45_g0.25,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.45,0.25
grid_or_q0.50_g0.25,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.5,0.25
grid_or_q0.45_g0.20,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.45,0.2
grid_or_q0.50_g0.30,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.5,0.3
grid_or_q0.50_g0.20,656,816,3.4430379746835444,0.5134803921568627,0.6387195121951219,0.5692934782608695,0.31819502795745597,0.3950007243609798,0.5153472640814413,0.9578059071729957,1.0,0.978448275862069,10,0,or,0.5,0.2
grid_old_or_both_q0.25_g0.60,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.25,0.6
grid_old_or_both_q0.20_g0.55,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.2,0.55
grid_old_or_both_q0.20_g0.60,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.2,0.6
grid_old_or_both_q0.25_g0.55,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.25,0.55
grid_old_or_both_q0.30_g0.55,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.3,0.55
grid_old_or_both_q0.30_g0.60,656,599,2.5274261603375527,0.5959933222036727,0.5442073170731707,0.5689243027888446,0.3458902261318611,0.42938097037058615,0.5193316528759566,0.9574468085106383,0.9911894273127754,0.974025974025974,10,2,old_or_both,0.3,0.6
grid_old_or_both_q0.25_g0.20,656,649,2.738396624472574,0.5716486902927581,0.5655487804878049,0.5685823754789272,0.3415795625239863,0.424029801753914,0.5260425228779658,0.9576271186440678,0.9955947136563876,0.9762419006479481,10,1,old_or_both,0.25,0.2
grid_old_or_both_q0.30_g0.20,656,649,2.738396624472574,0.5716486902927581,0.5655487804878049,0.5685823754789272,0.3415795625239863,0.424029801753914,0.5260425228779658,0.9576271186440678,0.9955947136563876,0.9762419006479481,10,1,old_or_both,0.3,0.2
grid_old_or_both_q0.25_g0.25,656,649,2.738396624472574,0.5716486902927581,0.5655487804878049,0.5685823754789272,0.3415795625239863,0.424029801753914,0.5260425228779658,0.9576271186440678,0.9955947136563876,0.9762419006479481,10,1,old_or_both,0.25,0.25
